"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"공항동647",1,서울특별시 강서구 방화대로6가길 13,서울특별시 강서구 공항동 1365-13,37.5542978403,126.8171008216,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동648",1,서울특별시 강서구 방화대로6가길 21,서울특별시 강서구 공항동 1365-11,37.5539997230,126.8171153570,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동649",1,서울특별시 강서구 방화대로6가길 25,서울특별시 강서구 공항동 1365-9,37.5537560206,126.8171264774,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동650",1,서울특별시 강서구 방화대로6가길 34,서울특별시 강서구 공항동 1364-6,37.5534307594,126.8168930100,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동661",1,,서울특별시 강서구 오쇠동 47-4,37.5463410180,126.7971185434,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동678",1,서울특별시 강서구 공항대로2길 53,서울특별시 강서구 공항동 66-36,37.5590803756,126.8088823184,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동679",1,서울특별시 강서구 송정로1길 9,서울특별시 강서구 공항동 687-13,37.5559918383,126.8117343828,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동680",1,서울특별시 강서구 공항대로7나길 31,서울특별시 강서구 공항동 22-3,37.5634296600,126.8113466834,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동681",1,서울특별시 강서구 공항대로7나길 39,서울특별시 강서구 공항동 22-10,37.5636327321,126.8112826742,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동682",1,서울특별시 강서구 공항대로8길 77,서울특별시 강서구 공항동 55-240,37.5575235791,126.8124434269,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동683",1,서울특별시 강서구 공항대로8길 77-8,서울특별시 강서구 공항동 55-328,37.5573855469,126.8127275054,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동685",1,서울특별시 강서구 남부순환로11가길 28,서울특별시 강서구 공항동 677,37.5548709922,126.8137755494,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동686",1,서울특별시 강서구 방화대로7길 17,서울특별시 강서구 공항동 671-2,37.5561633722,126.8152609147,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동687",1,서울특별시 강서구 송정로3길 7,서울특별시 강서구 공항동 2-24,37.5581313361,126.8104906144,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동688",1,서울특별시 강서구 남부순환로9길 13-12,서울특별시 강서구 공항동 60-150,37.5576820987,126.8106585744,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동689",1,서울특별시 강서구 방화동로 34,서울특별시 강서구 공항동 22-111,37.5636595721,126.8109387486,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동690",1,서울특별시 강서구 공항대로3길 37,서울특별시 강서구 공항동 45-126,37.5632127711,126.8104346201,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동691",1,서울특별시 강서구 공항대로11길 12,서울특별시 강서구 공항동 23-3,37.5617901608,126.8131863029,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동692",1,서울특별시 강서구 방화대로7나길 19,서울특별시 강서구 공항동 669-4,37.5564170807,126.8146208515,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동693",1,서울특별시 강서구 공항대로3길 34,서울특별시 강서구 공항동 22-205,37.5629895258,126.8105601416,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동694",1,서울특별시 강서구 방화대로7나길 1,서울특별시 강서구 공항동 670-6,37.5565553153,126.8156706588,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동695",1,서울특별시 강서구 방화대로21길 79,서울특별시 강서구 공항동 18-20,37.5639097991,126.8122502815,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동696",1,서울특별시 강서구 송정로 46-19,서울특별시 강서구 공항동 55-200,37.5593571230,126.8112104981,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동706",1,서울특별시 강서구 공항대로2길 38,서울특별시 강서구 공항동 66-70,37.5597159433,126.8085519081,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동707",1,서울특별시 강서구 송정로 65-5,서울특별시 강서구 공항동 52-6,37.5605174272,126.8095846700,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동708",1,서울특별시 강서구 공항대로2길 36-14,서울특별시 강서구 공항동 66-67,37.5596565148,126.8083527510,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동709",1,서울특별시 강서구 공항대로2길 44,,37.5595028889,126.8085711278,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동710",1,서울특별시 강서구 송정로 66,서울특별시 강서구 공항동 53-27,37.5606496825,126.8099693754,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동711",1,서울특별시 강서구 송정로 17-12,서울특별시 강서구 공항동 689-6,37.5567720564,126.8114241306,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동712",1,서울특별시 강서구 방화대로21길 10,서울특별시 강서구 공항동 14-101,37.5630888150,126.8159715932,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동713",1,서울특별시 강서구 방화대로21길 39,서울특별시 강서구 공항동 14-8,37.5630066597,126.8142554634,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동714",1,서울특별시 강서구 방화대로21길 48,서울특별시 강서구 공항동 17-9,37.5633199917,126.8139476142,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동716",1,서울특별시 강서구 방화대로7나길 23,서울특별시 강서구 공항동 669-3,37.5563807919,126.8144623837,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동717",1,서울특별시 강서구 남부순환로11가길 109,서울특별시 강서구 공항동 650-3,37.5585676236,126.8132774212,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동718",1,서울특별시 강서구 송정로4길 56,서울특별시 강서구 공항동 655-1,37.5583568391,126.8139931164,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동719",1,서울특별시 강서구 방화대로7길 59,서울특별시 강서구 공항동 684,37.5558930116,126.8128758768,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동720",1,서울특별시 강서구 방화대로7길 54,서울특별시 강서구 공항동 733,37.5561155793,126.8131170604,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동721",1,서울특별시 강서구 공항대로7길 45-8,서울특별시 강서구 공항동 19-41,37.5632217322,126.8134015148,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동722",1,서울특별시 강서구 공항대로2길 5,서울특별시 강서구 공항동 72-38,37.5612327058,126.8087351169,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동723",1,서울특별시 강서구 방화대로7길 59-13,서울특별시 강서구 공항동 684-9,37.5553903996,126.8129667667,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동724",1,서울특별시 강서구 방화대로5다길 28-8,서울특별시 강서구 공항동 679-9,37.5553875853,126.8143233798,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동725",1,서울특별시 강서구 공항대로8길 74,서울특별시 강서구 공항동 55-144,37.5577303617,126.8121059817,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동726",1,서울특별시 강서구 공항대로7라길 12,서울특별시 강서구 공항동 14-134,37.5628181230,126.8118350313,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동727",1,서울특별시 강서구 공항대로14길 14,서울특별시 강서구 공항동 11-27,37.5617112530,126.8142264223,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동728",1,서울특별시 강서구 방화대로5라길 35,서울특별시 강서구 공항동 681-1,37.5557269686,126.8137373169,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동729",1,서울특별시 강서구 방화대로5다길 8,서울특별시 강서구 공항동 674-6,37.5552405402,126.8154712046,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동730",1,서울특별시 강서구 남부순환로7길 29,서울특별시 강서구 공항동 61-34,37.5585197884,126.8096709021,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동731",1,서울특별시 강서구 남부순환로9길 24-6,서울특별시 강서구 공항동 57-32,37.5569884245,126.8114484840,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동732",1,서울특별시 강서구 공항대로7길 32-3,서울특별시 강서구 공항동 14-134,37.5624121514,126.8133784072,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동733",1,서울특별시 강서구 송정로6길 21,,37.5599158206,126.8113170621,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동734",1,서울특별시 강서구 송정로 56,,37.5597656527,126.8102663406,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동735",1,서울특별시 강서구 공항대로7마길 8,서울특별시 강서구 공항동22-93,37.5627077317,126.8122190034,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동736",1,서울특별시 강서구 방화대로5다길 22-12,서울특별시 강서구 공항동 679-4,37.5555542901,126.8146231020,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동737",1,서울특별시 강서구 방화대로5다길 22-7,서울특별시 강서구 공항동 679-4,37.5553067269,126.8144704790,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동738",2,서울특별시 강서구 방화대로5길 7,서울특별시 강서구 공항동 1340-5,37.5547717385,126.8158667656,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동739",1,,서울특별시 강서구 공항동444-3,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동740",1,,서울특별시 강서구 공항동444-3,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동741",1,,서울특별시 강서구 공항동442-1,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동741",1,,서울특별시 강서구 공항동442-1,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동742",1,,서울특별시 강서구 공항동442-1,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동743",1,서울특별시 강서구 남부순환로 11,,37.5610628611,126.8080644968,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동744",1,서울특별시 강서구 남부순환로 11,,37.5610628611,126.8080644968,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동745",1,서울특별시 강서구 남부순환로 11,,37.5610628611,126.8080644968,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동746",1,서울특별시 강서구 남부순환로 11,,37.5610628611,126.8080644968,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동749",1,서울특별시 강서구 남부순환로5길 11,서울특별시 강서구 공항동61-85,37.5583110470,126.8091247856,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동750",1,서울특별시 강서구 방화대로5다길 28-7,서울특별시 강서구 공항동680-3,37.5553995313,126.8141279002,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동751",1,서울특별시 강서구 송정로 49,서울특별시 강서구 공항동60-12,37.5591934960,126.8102511542,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동753",1,서울특별시 강서구 공항대로4길 17,서울특별시 강서구 공항동42-12,37.5604087811,126.8109951780,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동754",1,서울특별시 강서구 송정로1길 40,서울특별시 강서구 공항동688,37.5571077379,126.8105613385,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동755",1,서울특별시 강서구 송정로1길 20,서울특별시 강서구 공항동690-9,37.5564071813,126.8114982741,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동756",1,서울특별시 강서구 방화대로5나길 20,서울특별시 강서구 공항동672-3,37.5558239232,126.8159251774,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동757",1,서울특별시 강서구 방화대로5나길 10,서울특별시 강서구 공항동676-7,37.5553440997,126.8160132745,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동758",1,서울특별시 강서구 남부순환로11가길 113,,37.5587170716,126.8132601847,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동759",1,서울특별시 강서구 방화대로6바길 43,서울특별시 강서구 공항동1346,37.5562527822,126.8196518618,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동760",1,서울특별시 강서구 남부순환로5길 11,서울특별시 강서구 공항동61-85,37.5583110470,126.8091247856,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동761",1,서울특별시 강서구 방화대로5다길 28-7,서울특별시 강서구 공항동680-3,37.5553995313,126.8141279002,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"공항동762",1,서울특별시 강서구 공항대로13길 26,서울특별시 강서구 공항동14-28,37.5622372767,126.8137260903,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"등촌1동001",1,서울특별시 강서구 양천로 626,서울특별시 강서구 등촌동 633-7,37.5540565737,126.8670293508,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
